k__Bacteria;p__TM7	0.005209412	0	0	0.000719095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000535462	0	0.000654415	0	0.000236953	0	0	0	0	0.000231688	0.001474057	0	0.000212504	0	0	0	0	0	0.002343636	0	0	0	0	0	0.000137276	0	0	0	0	0	0	0	0	0.000278882	0	0.000646674	0	0	0	0	0	0	0	0	0	0	0.001196347	0	0	0	0	0	0.001541871	0.000106879	0.000220135	0	0.001504042	0	6.99E-05	0	0	0	0.000677826	0.000238656	0	0.000499002
k__Bacteria;p__OP3	0.000997647	0.000489716	0	0.000392234	0.000342067	0.001173801	0.000661351	0	0.000114725	0.000456989	0.000251146	0	0	0.001210312	0	0	0.000215378	0	0	0	0	7.40E-05	0.003544746	0	0.000770097	0	0	0.001768307	0	0.001688015	0	0	0.00170003	0	0	0.000778311	0.000153315	0.004927669	0	0	0.000703532	0.000425185	0	0.002617616	0.000356917	0.001889427	0.000799936	0.001945525	0	0	0	0.000599565	0.000506393	0.022101373	0.003227337	0.000161668	0	0.004034861	0	0.000408864	0.001158455	0	0.001279795	0	0.00110424	0.003206916	0.001709068	0	0.000379241	0	0.000434405	0	0	0.000178132	0.004182565	0	0.001880053	0	0.005205968	0.002461401	0.000945017	0	0.010933632	0.000686137	0.000301716	0
k__Bacteria;p__Synergistetes	1.41E-05	0	0	0	0	0	0	0	0	0.00015233	0	0	0	0.000161375	0	9.11E-05	0	0	0	0	0	0.000481072	0	0	0.000888573	0	0	0.000226706	0	0.000761262	0	0.000591506	0	0	0	0	0	0.003414171	0	0	0	0	0	0	0.000137276	0	0.000639949	0	0	0	0	0	0.001814576	0	0	0	0	0	0	0	0	0	0	0	0	0	9.77E-05	0.000446708	5.83E-05	0	0.000130321	0	0	0	0	0	0	0	0	0	0.000429553	0.000999231	0.000795709	0.001252946	0	0
k__Bacteria;p__KSB3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000297885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000464194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000268488	0	0
k__Bacteria;p__NC10	0	0	0	0	0.00020524	0	0	0	0	0.000130568	0	0	0	0	0	0	0	0	0	0	0	0	0.000109069	0	0	0.000217466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000242092	0	0	0	0	0	0	0	0.000697156	0	0	0	0	0	0	0	0	0.000293513	0	0	0	0.00394815	0	0	0	0.000442061	0.000208824	0	0
k__Bacteria;p__OP11	0.003388235	0	0	0	0.00020524	0	0	0	0	0	0	0	0	0.00032275	0	0	0	0	0	0	0	0	0.00239952	0	0	0	0	9.07E-05	0	0	0	0.000236602	0.000425007	0	0	0.000103775	0	7.04E-05	0	0	0	0	0	0.000212239	0	0	0	0	0	0	0	0	0	0.000209161	0.000189843	0	0	0.000645578	0	0	0	0	0	0	0	0	0.000415059	0	0	0	0	0	0.002891009	0.000106879	0	0	0	0	6.99E-05	0	0	0.000307456	0.000147354	0.000208824	0	0.000213858
k__Bacteria;p__NKB19	1.88E-05	0.000391773	0	0	0	0	0	0	0.000172087	6.53E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000175577	0.000177715	6.21E-05	0.000301399	0	0	0.000165492	0	0	8.50E-05	0	0	0	0	0	0	0	0	0	0	0	0.000109821	0.000164298	0.000719942	0	0	0	0	0	8.44E-05	0	0	0	0	0	0	0	0	0	0	0	0	0.001603458	0	0.000223354	0	0	0	0	0	0	0	0	0	0	0	0	0.000171821	0	0	0.000208824	0	0
k__Bacteria;p__WS3	2.82E-05	0.001567091	0	0.000196117	0.00020524	0	0	0	0	6.53E-05	4.19E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002118293	0	0	0.000170003	0	0	0	0	0	0	0	0	7.09E-05	0	0	0	0.00164298	0	0	0	0	0	0.000374728	0	0	0.000189843	0	0	0	0	0	7.24E-05	0	0	0	0	0.000766871	0	8.93E-05	0	0	8.69E-05	0	0	0	0.000513648	0	0	0	0	0.00179011	0.000257732	0	0.001208299	0.000238656	0	0
k__Bacteria;p__[Thermi]	0.0008	0	0	0.000261489	0	0	0.000698093	0.000714694	0	0.000304659	0.000209288	0	0	0	0	0.001184762	0	0	0.000423549	0.001193317	0.001022246	0	0.000218138	0	0.000236953	0.001988257	0	0	0	9.93E-05	0	0	0	0	0.002064993	0	0	0.000879941	0	0.001108238	0	0	0	0.000707464	0	0.000164298	0.001839853	0	0	0	0	0.000224837	0	0.000278882	0.000664452	0.000161668	0	0.000161394	0	0	0	0	0	0	0.000883392	0.000557724	0.001171932	0	0	0	0.000130321	0.000579111	0.001252771	0.000213759	0.000587027	0	0	0	0.000104818	0	0.000257732	0.000691776	8.84E-05	5.97E-05	0	0.000213858
k__Bacteria;p__MVP-21	0.000621176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000146477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__TPD-58	0	0	0	0	0	0	0	0	0	6.53E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000136024	0.000268962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000139431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000117883	0	0	0
k__Bacteria;p__WS1	4.71E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000327207	0	0.000533144	0	0	0.000136024	0	0	0	0	0	0	0	0	0	0.000140791	0	0	0	0	0	0	0	0	0.000319974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000348578	0	0.000134012	0	0	0	0	0	0	0	0	0	0	0.000209636	0	0	0	8.84E-05	0	0	0.000142572
k__Bacteria;p__OP8	0	0	0	0	0	0	0	0	0	0.000174091	0.000104644	0	0	0	0	0	0	0	0	0	0	0.000111017	0.001090691	0	0.000236953	0	0.000172228	0.000181365	0	0.000430278	0.000589623	0	0.000127502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000299783	0	0	0	0	0	0	0	0	0.000144807	0	0	0	0	0.000348578	0.000219737	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000257732	0	0.000707297	0.000238656	0	0
k__Bacteria;p__BHI80-139	0.000409412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000118476	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000146477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000209147	0	0	0	0	0	0	0	0	0.000146757	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__SC4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00019859	0	0	0	0	0	7.78E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000122076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__H-178	0	0	0	0	0	0	0	0	0	0.000304659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.69E-05	0	0	0	0	0	0	0	0	0	0	0	5.89E-05	0	0	0
k__Bacteria;p__WS2	0.000531765	0	0	0	0.000136827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000231688	0	0	0	0	0	5.19E-05	0	0	0	0	0	0	0	0	0	0.000164298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000139431	0	0	0	0	0	0	0	0	0	0	0	0	0.000209636	0	0	0	8.84E-05	0	0	0
k__Bacteria;p__Hyd24-12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000418293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.84E-05	8.95E-05	0	0.000142572
k__Bacteria;p__Kazan-3B-28	1.88E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000170907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__LCP-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000278862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__LD1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000895055	0	0	8.84E-05	0	0	0
k__Bacteria;p__GN04	4.24E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000132393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000209636	0	0	0	0	0	0	0
k__Bacteria;p__WS4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00065162	0	0	0	0	0	0	0	0	0	0	0	0	0.000281581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__AD3	0	0	0	0.000915212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__[Caldithrix]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000149891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__GOUTA4	9.41E-06	0	0	0	0	0	0	0	0	4.35E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__AC1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000278882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000447527	0	0	0.000501002	0	0	0
k__Bacteria;p__SBR1093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.88E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Caldiserica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000163604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000559955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
